2023-10-08 09:49:26,829 [INFO] core.trainer: {'data_root': '/home/bzx_yjy/FS/miniImageNet--ravi', 'image_size': 84, 'use_memory': False, 'augment': True, 'augment_times': 1, 'augment_times_query': 1, 'workers': 8, 'dataloader_num': 1, 'device_ids': '0,1', 'n_gpu': 2, 'seed': 2147483647, 'deterministic': True, 'port': 43317, 'log_name': None, 'log_level': 'info', 'log_interval': 100, 'log_paramerter': False, 'result_root': './results', 'save_interval': 10, 'save_part': ['emb_func'], 'tag': None, 'epoch': 50, 'test_epoch': 5, 'parallel_part': ['emb_func'], 'pretrain_path': None, 'resume': False, 'way_num': 5, 'shot_num': 1, 'query_num': 15, 'test_way': 5, 'test_shot': 1, 'test_query': 15, 'episode_size': 2, 'train_episode': 10000, 'test_episode': 1000, 'batch_size': 128, 'val_per_epoch': 1, 'optimizer': {'name': 'SGD', 'kwargs': {'lr': 0.01}, 'other': None}, 'lr_scheduler': {'name': 'StepLR', 'kwargs': {'gamma': 1.0, 'step_size': 20}}, 'warmup': 0, 'includes': ['headers/data.yaml', 'headers/device.yaml', 'headers/misc.yaml', 'headers/model.yaml', 'headers/optimizer.yaml', 'classifiers/Proto.yaml', 'backbones/resnet12.yaml'], 'backbone': {'name': 'Conv64F', 'kwargs': {'is_flatten': True, 'is_feature': False, 'leaky_relu': False, 'negative_slope': 0.2, 'last_pool': True}}, 'classifier': {'name': 'ProtoNet', 'kwargs': None}, 'tb_scale': 10.0, 'rank': 0}
2023-10-08 09:49:26,850 [INFO] core.trainer: ProtoNet(
  (emb_func): Conv64F(
    (layer1): Sequential(
      (0): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (2): ReLU(inplace=True)
      (3): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    )
    (layer2): Sequential(
      (0): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (2): ReLU(inplace=True)
      (3): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    )
    (layer3): Sequential(
      (0): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (2): ReLU(inplace=True)
    )
    (layer3_maxpool): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (layer4): Sequential(
      (0): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (2): ReLU(inplace=True)
    )
    (layer4_pool): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (proto_layer): ProtoLayer()
  (loss_func): CrossEntropyLoss()
)
2023-10-08 09:49:26,863 [INFO] core.trainer: Trainable params in the model: 113088
2023-10-08 09:49:26,913 [INFO] core.trainer: load 38400 train image with 64 label.
2023-10-08 09:49:37,942 [INFO] core.trainer: load 9600 val image with 16 label.
2023-10-08 09:49:48,295 [INFO] core.trainer: load 12000 test image with 20 label.
2023-10-08 09:49:58,549 [INFO] core.trainer: SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    initial_lr: 0.01
    lr: 0.01
    maximize: False
    momentum: 0
    nesterov: False
    weight_decay: 0
)
2023-10-08 09:49:58,553 [INFO] core.trainer: ============ Train on the train set ============
2023-10-08 09:49:58,554 [INFO] core.trainer: learning rate: [0.01]
2023-10-08 09:50:10,036 [INFO] core.trainer: Epoch-(0): [100/10000]	Time 0.073 (0.229)	Calc 0.049 (0.173)	Data 0.003 (0.044)	Loss 1.563 (23.543)	Acc@1 32.000 (23.720)
2023-10-08 09:51:52,244 [INFO] core.trainer: Epoch-(0): [1900/10000]	Time 0.053 (0.119)	Calc 0.029 (0.085)	Data 0.004 (0.024)	Loss 1.581 (2.757)	Acc@1 22.000 (23.782)
2023-10-08 09:51:57,885 [INFO] core.trainer: Epoch-(0): [2000/10000]	Time 0.020 (0.119)	Calc 0.015 (0.084)	Data 0.001 (0.024)	Loss 1.641 (2.699)	Acc@1 22.667 (23.832)
2023-10-08 09:52:03,322 [INFO] core.trainer: Epoch-(0): [2100/10000]	Time 0.222 (0.118)	Calc 0.185 (0.083)	Data 0.032 (0.025)	Loss 1.545 (2.646)	Acc@1 28.000 (23.877)
2023-10-08 09:52:09,341 [INFO] core.trainer: Epoch-(0): [2200/10000]	Time 0.217 (0.118)	Calc 0.210 (0.083)	Data 0.002 (0.025)	Loss 1.650 (2.599)	Acc@1 19.333 (23.891)
2023-10-08 09:52:15,169 [INFO] core.trainer: Epoch-(0): [2300/10000]	Time 0.163 (0.118)	Calc 0.045 (0.080)	Data 0.113 (0.027)	Loss 1.610 (2.555)	Acc@1 23.333 (23.887)
2023-10-08 09:52:21,285 [INFO] core.trainer: Epoch-(0): [2400/10000]	Time 0.438 (0.118)	Calc 0.083 (0.080)	Data 0.341 (0.028)	Loss 1.593 (2.515)	Acc@1 21.333 (23.953)
2023-10-08 09:52:26,969 [INFO] core.trainer: Epoch-(0): [2500/10000]	Time 0.049 (0.118)	Calc 0.044 (0.080)	Data 0.001 (0.028)	Loss 1.647 (2.478)	Acc@1 26.667 (23.941)
2023-10-08 09:52:33,101 [INFO] core.trainer: Epoch-(0): [2600/10000]	Time 0.144 (0.118)	Calc 0.141 (0.080)	Data 0.001 (0.027)	Loss 1.637 (2.445)	Acc@1 16.667 (23.910)
2023-10-08 09:52:37,140 [INFO] core.trainer: Epoch-(0): [2700/10000]	Time 0.060 (0.117)	Calc 0.038 (0.080)	Data 0.001 (0.026)	Loss 1.583 (2.413)	Acc@1 28.000 (23.938)
2023-10-08 09:52:43,249 [INFO] core.trainer: Epoch-(0): [2800/10000]	Time 0.088 (0.117)	Calc 0.064 (0.080)	Data 0.001 (0.026)	Loss 1.655 (2.384)	Acc@1 20.000 (23.984)
2023-10-08 09:52:48,510 [INFO] core.trainer: Epoch-(0): [2900/10000]	Time 0.056 (0.117)	Calc 0.040 (0.080)	Data 0.002 (0.026)	Loss 1.602 (2.357)	Acc@1 28.667 (23.994)
2023-10-08 09:52:54,528 [INFO] core.trainer: Epoch-(0): [3000/10000]	Time 0.023 (0.117)	Calc 0.019 (0.080)	Data 0.001 (0.026)	Loss 1.544 (2.331)	Acc@1 33.333 (24.027)
2023-10-08 09:53:00,712 [INFO] core.trainer: Epoch-(0): [3100/10000]	Time 0.476 (0.117)	Calc 0.466 (0.080)	Data 0.001 (0.026)	Loss 1.640 (2.307)	Acc@1 27.333 (24.032)
2023-10-08 09:53:07,437 [INFO] core.trainer: Epoch-(0): [3200/10000]	Time 0.046 (0.117)	Calc 0.017 (0.081)	Data 0.020 (0.025)	Loss 1.578 (2.285)	Acc@1 26.667 (24.047)
2023-10-08 09:53:13,252 [INFO] core.trainer: Epoch-(0): [3300/10000]	Time 0.039 (0.117)	Calc 0.034 (0.081)	Data 0.001 (0.026)	Loss 1.591 (2.264)	Acc@1 26.000 (24.063)
2023-10-08 09:53:17,761 [INFO] core.trainer: Epoch-(0): [3400/10000]	Time 0.028 (0.117)	Calc 0.017 (0.081)	Data 0.005 (0.025)	Loss 1.561 (2.244)	Acc@1 24.667 (24.086)
2023-10-08 09:53:23,996 [INFO] core.trainer: Epoch-(0): [3500/10000]	Time 0.060 (0.117)	Calc 0.043 (0.081)	Data 0.001 (0.025)	Loss 1.575 (2.226)	Acc@1 23.333 (24.100)
2023-10-08 09:53:29,654 [INFO] core.trainer: Epoch-(0): [3600/10000]	Time 0.060 (0.117)	Calc 0.044 (0.082)	Data 0.001 (0.024)	Loss 1.614 (2.208)	Acc@1 25.333 (24.122)
2023-10-08 09:53:35,570 [INFO] core.trainer: Epoch-(0): [3700/10000]	Time 0.037 (0.117)	Calc 0.032 (0.083)	Data 0.003 (0.023)	Loss 1.620 (2.191)	Acc@1 20.667 (24.133)
2023-10-08 09:53:41,716 [INFO] core.trainer: Epoch-(0): [3800/10000]	Time 0.226 (0.117)	Calc 0.210 (0.083)	Data 0.001 (0.023)	Loss 1.652 (2.175)	Acc@1 26.667 (24.162)
2023-10-08 09:53:47,132 [INFO] core.trainer: Epoch-(0): [3900/10000]	Time 0.101 (0.117)	Calc 0.067 (0.082)	Data 0.008 (0.024)	Loss 1.579 (2.160)	Acc@1 25.333 (24.189)
2023-10-08 09:53:53,781 [INFO] core.trainer: Epoch-(0): [4000/10000]	Time 0.023 (0.117)	Calc 0.016 (0.080)	Data 0.001 (0.026)	Loss 1.597 (2.146)	Acc@1 30.000 (24.198)
2023-10-08 09:53:59,656 [INFO] core.trainer: Epoch-(0): [4100/10000]	Time 0.089 (0.117)	Calc 0.078 (0.080)	Data 0.001 (0.026)	Loss 1.578 (2.133)	Acc@1 22.000 (24.218)
2023-10-08 09:54:05,797 [INFO] core.trainer: Epoch-(0): [4200/10000]	Time 0.054 (0.117)	Calc 0.045 (0.080)	Data 0.001 (0.027)	Loss 1.580 (2.120)	Acc@1 28.667 (24.237)
2023-10-08 09:54:11,494 [INFO] core.trainer: Epoch-(0): [4300/10000]	Time 0.037 (0.117)	Calc 0.031 (0.079)	Data 0.001 (0.027)	Loss 1.618 (2.107)	Acc@1 24.667 (24.283)
2023-10-08 09:54:17,131 [INFO] core.trainer: Epoch-(0): [4400/10000]	Time 0.085 (0.117)	Calc 0.020 (0.078)	Data 0.060 (0.028)	Loss 1.641 (2.096)	Acc@1 21.333 (24.321)
2023-10-08 09:54:23,010 [INFO] core.trainer: Epoch-(0): [4500/10000]	Time 0.073 (0.117)	Calc 0.056 (0.078)	Data 0.001 (0.028)	Loss 1.589 (2.084)	Acc@1 29.333 (24.355)
2023-10-08 09:54:28,523 [INFO] core.trainer: Epoch-(0): [4600/10000]	Time 0.031 (0.117)	Calc 0.028 (0.078)	Data 0.001 (0.028)	Loss 1.500 (2.073)	Acc@1 25.333 (24.392)
2023-10-08 09:54:33,915 [INFO] core.trainer: Epoch-(0): [4700/10000]	Time 0.323 (0.116)	Calc 0.075 (0.077)	Data 0.234 (0.029)	Loss 1.576 (2.063)	Acc@1 24.000 (24.412)
2023-10-08 09:54:39,702 [INFO] core.trainer: Epoch-(0): [4800/10000]	Time 0.161 (0.116)	Calc 0.151 (0.077)	Data 0.002 (0.029)	Loss 1.621 (2.053)	Acc@1 29.333 (24.428)
2023-10-08 09:54:45,368 [INFO] core.trainer: Epoch-(0): [4900/10000]	Time 0.077 (0.116)	Calc 0.048 (0.077)	Data 0.001 (0.028)	Loss 1.455 (2.044)	Acc@1 30.667 (24.438)
2023-10-08 09:54:51,124 [INFO] core.trainer: Epoch-(0): [5000/10000]	Time 0.020 (0.116)	Calc 0.014 (0.077)	Data 0.000 (0.028)	Loss 1.568 (2.034)	Acc@1 26.000 (24.455)
2023-10-08 09:54:56,877 [INFO] core.trainer: Epoch-(0): [5100/10000]	Time 0.021 (0.116)	Calc 0.015 (0.077)	Data 0.001 (0.028)	Loss 1.596 (2.026)	Acc@1 24.667 (24.495)
2023-10-08 09:55:02,711 [INFO] core.trainer: Epoch-(0): [5200/10000]	Time 0.248 (0.116)	Calc 0.036 (0.077)	Data 0.208 (0.028)	Loss 1.640 (2.017)	Acc@1 18.667 (24.493)
2023-10-08 09:55:07,826 [INFO] core.trainer: Epoch-(0): [5300/10000]	Time 0.031 (0.116)	Calc 0.024 (0.076)	Data 0.001 (0.029)	Loss 1.633 (2.009)	Acc@1 22.000 (24.530)
2023-10-08 09:55:13,222 [INFO] core.trainer: Epoch-(0): [5400/10000]	Time 0.030 (0.116)	Calc 0.015 (0.076)	Data 0.001 (0.029)	Loss 1.544 (2.001)	Acc@1 28.000 (24.534)
2023-10-08 09:55:19,327 [INFO] core.trainer: Epoch-(0): [5500/10000]	Time 0.091 (0.116)	Calc 0.075 (0.075)	Data 0.000 (0.030)	Loss 1.569 (1.994)	Acc@1 27.333 (24.550)
2023-10-08 09:55:24,983 [INFO] core.trainer: Epoch-(0): [5600/10000]	Time 0.513 (0.116)	Calc 0.049 (0.075)	Data 0.449 (0.030)	Loss 1.588 (1.987)	Acc@1 20.667 (24.571)
2023-10-08 09:55:30,356 [INFO] core.trainer: Epoch-(0): [5700/10000]	Time 0.021 (0.116)	Calc 0.015 (0.074)	Data 0.001 (0.031)	Loss 1.607 (1.980)	Acc@1 20.667 (24.597)
2023-10-08 09:55:35,734 [INFO] core.trainer: Epoch-(0): [5800/10000]	Time 0.087 (0.116)	Calc 0.057 (0.074)	Data 0.001 (0.031)	Loss 1.496 (1.973)	Acc@1 29.333 (24.612)
2023-10-08 09:55:42,691 [INFO] core.trainer: Epoch-(0): [5900/10000]	Time 0.233 (0.116)	Calc 0.215 (0.074)	Data 0.002 (0.031)	Loss 1.646 (1.966)	Acc@1 30.667 (24.637)
2023-10-08 09:55:47,778 [INFO] core.trainer: Epoch-(0): [6000/10000]	Time 0.181 (0.116)	Calc 0.024 (0.074)	Data 0.136 (0.031)	Loss 1.577 (1.960)	Acc@1 28.667 (24.664)
2023-10-08 09:55:53,846 [INFO] core.trainer: Epoch-(0): [6100/10000]	Time 0.053 (0.116)	Calc 0.038 (0.075)	Data 0.001 (0.030)	Loss 1.628 (1.954)	Acc@1 24.667 (24.676)
2023-10-08 09:55:59,438 [INFO] core.trainer: Epoch-(0): [6200/10000]	Time 0.215 (0.116)	Calc 0.194 (0.075)	Data 0.005 (0.030)	Loss 1.606 (1.948)	Acc@1 17.333 (24.700)
2023-10-08 09:56:05,177 [INFO] core.trainer: Epoch-(0): [6300/10000]	Time 0.287 (0.116)	Calc 0.270 (0.075)	Data 0.001 (0.029)	Loss 1.571 (1.942)	Acc@1 29.333 (24.724)
2023-10-08 09:56:09,655 [INFO] core.trainer: Epoch-(0): [6400/10000]	Time 0.075 (0.115)	Calc 0.055 (0.075)	Data 0.002 (0.029)	Loss 1.621 (1.937)	Acc@1 24.000 (24.738)
2023-10-08 09:56:16,231 [INFO] core.trainer: Epoch-(0): [6500/10000]	Time 0.084 (0.116)	Calc 0.014 (0.074)	Data 0.064 (0.030)	Loss 1.483 (1.931)	Acc@1 28.667 (24.757)
2023-10-08 09:56:21,875 [INFO] core.trainer: Epoch-(0): [6600/10000]	Time 0.066 (0.115)	Calc 0.042 (0.074)	Data 0.000 (0.031)	Loss 1.658 (1.926)	Acc@1 28.000 (24.786)
2023-10-08 09:56:27,875 [INFO] core.trainer: Epoch-(0): [6700/10000]	Time 0.503 (0.116)	Calc 0.493 (0.074)	Data 0.001 (0.030)	Loss 1.659 (1.921)	Acc@1 27.333 (24.803)
2023-10-08 09:56:32,961 [INFO] core.trainer: Epoch-(0): [6800/10000]	Time 0.032 (0.115)	Calc 0.018 (0.074)	Data 0.001 (0.030)	Loss 1.589 (1.916)	Acc@1 28.000 (24.835)
2023-10-08 09:56:39,175 [INFO] core.trainer: Epoch-(0): [6900/10000]	Time 0.123 (0.115)	Calc 0.115 (0.074)	Data 0.001 (0.031)	Loss 1.540 (1.911)	Acc@1 36.000 (24.848)
2023-10-08 09:56:44,964 [INFO] core.trainer: Epoch-(0): [7000/10000]	Time 0.034 (0.115)	Calc 0.027 (0.074)	Data 0.001 (0.031)	Loss 1.533 (1.906)	Acc@1 24.667 (24.887)
2023-10-08 09:56:50,722 [INFO] core.trainer: Epoch-(0): [7100/10000]	Time 0.023 (0.115)	Calc 0.016 (0.074)	Data 0.001 (0.030)	Loss 1.539 (1.902)	Acc@1 35.333 (24.908)
2023-10-08 09:56:57,104 [INFO] core.trainer: Epoch-(0): [7200/10000]	Time 0.031 (0.116)	Calc 0.019 (0.074)	Data 0.001 (0.031)	Loss 1.619 (1.897)	Acc@1 31.333 (24.929)
2023-10-08 09:57:03,050 [INFO] core.trainer: Epoch-(0): [7300/10000]	Time 0.069 (0.116)	Calc 0.047 (0.074)	Data 0.001 (0.030)	Loss 1.600 (1.893)	Acc@1 24.667 (24.953)
2023-10-08 09:57:08,925 [INFO] core.trainer: Epoch-(0): [7400/10000]	Time 0.149 (0.116)	Calc 0.142 (0.074)	Data 0.001 (0.030)	Loss 1.559 (1.889)	Acc@1 28.667 (24.978)
2023-10-08 09:57:14,156 [INFO] core.trainer: Epoch-(0): [7500/10000]	Time 0.162 (0.115)	Calc 0.014 (0.074)	Data 0.143 (0.030)	Loss 1.513 (1.885)	Acc@1 32.000 (25.001)
2023-10-08 09:57:20,701 [INFO] core.trainer: Epoch-(0): [7600/10000]	Time 0.450 (0.116)	Calc 0.374 (0.075)	Data 0.049 (0.030)	Loss 1.609 (1.881)	Acc@1 19.333 (25.028)
2023-10-08 09:57:25,970 [INFO] core.trainer: Epoch-(0): [7700/10000]	Time 0.038 (0.116)	Calc 0.031 (0.074)	Data 0.001 (0.030)	Loss 1.565 (1.877)	Acc@1 27.333 (25.058)
2023-10-08 09:57:32,329 [INFO] core.trainer: Epoch-(0): [7800/10000]	Time 0.061 (0.116)	Calc 0.041 (0.074)	Data 0.001 (0.030)	Loss 1.468 (1.873)	Acc@1 32.667 (25.077)
2023-10-08 09:57:37,698 [INFO] core.trainer: Epoch-(0): [7900/10000]	Time 0.241 (0.116)	Calc 0.016 (0.074)	Data 0.220 (0.030)	Loss 1.484 (1.869)	Acc@1 28.000 (25.094)
2023-10-08 09:57:44,337 [INFO] core.trainer: Epoch-(0): [8000/10000]	Time 0.596 (0.116)	Calc 0.578 (0.074)	Data 0.002 (0.030)	Loss 1.607 (1.865)	Acc@1 23.333 (25.125)
2023-10-08 09:57:48,568 [INFO] core.trainer: Epoch-(0): [8100/10000]	Time 0.174 (0.115)	Calc 0.016 (0.074)	Data 0.151 (0.030)	Loss 1.663 (1.862)	Acc@1 24.667 (25.150)
2023-10-08 09:57:54,990 [INFO] core.trainer: Epoch-(0): [8200/10000]	Time 0.320 (0.116)	Calc 0.017 (0.074)	Data 0.288 (0.030)	Loss 1.543 (1.858)	Acc@1 30.667 (25.167)
2023-10-08 09:58:00,414 [INFO] core.trainer: Epoch-(0): [8300/10000]	Time 0.084 (0.115)	Calc 0.077 (0.074)	Data 0.005 (0.030)	Loss 1.663 (1.855)	Acc@1 22.000 (25.185)
2023-10-08 09:58:06,616 [INFO] core.trainer: Epoch-(0): [8400/10000]	Time 0.137 (0.116)	Calc 0.046 (0.074)	Data 0.062 (0.030)	Loss 1.664 (1.852)	Acc@1 20.667 (25.203)
2023-10-08 09:58:11,998 [INFO] core.trainer: Epoch-(0): [8500/10000]	Time 0.025 (0.115)	Calc 0.018 (0.074)	Data 0.001 (0.030)	Loss 1.639 (1.849)	Acc@1 25.333 (25.216)
2023-10-08 09:58:17,960 [INFO] core.trainer: Epoch-(0): [8600/10000]	Time 0.060 (0.115)	Calc 0.037 (0.074)	Data 0.002 (0.030)	Loss 1.638 (1.846)	Acc@1 21.333 (25.232)
2023-10-08 09:58:24,142 [INFO] core.trainer: Epoch-(0): [8700/10000]	Time 0.173 (0.116)	Calc 0.032 (0.074)	Data 0.135 (0.030)	Loss 1.581 (1.843)	Acc@1 21.333 (25.246)
2023-10-08 09:58:30,237 [INFO] core.trainer: Epoch-(0): [8800/10000]	Time 0.069 (0.116)	Calc 0.053 (0.074)	Data 0.001 (0.031)	Loss 1.513 (1.840)	Acc@1 32.667 (25.271)
2023-10-08 09:58:35,862 [INFO] core.trainer: Epoch-(0): [8900/10000]	Time 0.056 (0.116)	Calc 0.041 (0.074)	Data 0.001 (0.031)	Loss 1.493 (1.836)	Acc@1 33.333 (25.282)
2023-10-08 09:58:42,066 [INFO] core.trainer: Epoch-(0): [9000/10000]	Time 0.063 (0.116)	Calc 0.044 (0.073)	Data 0.001 (0.031)	Loss 1.469 (1.833)	Acc@1 30.667 (25.308)
