2023-10-08 14:33:51,567 [INFO] core.trainer: {'data_root': '/home/bzx_yjy/FS/miniImageNet--ravi', 'image_size': 84, 'use_memory': False, 'augment': True, 'augment_times': 1, 'augment_times_query': 1, 'workers': 8, 'dataloader_num': 1, 'device_ids': '0,1', 'n_gpu': 2, 'seed': 2147483647, 'deterministic': True, 'port': 30537, 'log_name': None, 'log_level': 'info', 'log_interval': 100, 'log_paramerter': False, 'result_root': './results', 'save_interval': 10, 'save_part': ['emb_func'], 'tag': None, 'epoch': 50, 'test_epoch': 5, 'parallel_part': ['emb_func'], 'pretrain_path': None, 'resume': False, 'way_num': 5, 'shot_num': 5, 'query_num': 15, 'test_way': 5, 'test_shot': 5, 'test_query': 15, 'episode_size': 2, 'train_episode': 10000, 'test_episode': 1000, 'batch_size': 128, 'val_per_epoch': 1, 'optimizer': {'name': 'SGD', 'kwargs': {'lr': 0.01}, 'other': None}, 'lr_scheduler': {'name': 'StepLR', 'kwargs': {'gamma': 1.0, 'step_size': 20}}, 'warmup': 0, 'includes': ['headers/data.yaml', 'headers/device.yaml', 'headers/misc.yaml', 'headers/model.yaml', 'headers/optimizer.yaml', 'classifiers/Proto.yaml', 'backbones/resnet12.yaml'], 'backbone': {'name': 'Conv64F', 'kwargs': {'is_flatten': True, 'is_feature': False, 'leaky_relu': False, 'negative_slope': 0.2, 'last_pool': True}}, 'classifier': {'name': 'ProtoNet', 'kwargs': None}, 'tb_scale': 10.0, 'rank': 0}
2023-10-08 14:33:51,610 [INFO] core.trainer: ProtoNet(
  (emb_func): Conv64F(
    (layer1): Sequential(
      (0): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (2): ReLU(inplace=True)
      (3): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    )
    (layer2): Sequential(
      (0): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (2): ReLU(inplace=True)
      (3): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    )
    (layer3): Sequential(
      (0): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (2): ReLU(inplace=True)
    )
    (layer3_maxpool): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (layer4): Sequential(
      (0): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (2): ReLU(inplace=True)
    )
    (layer4_pool): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (proto_layer): ProtoLayer()
  (loss_func): CrossEntropyLoss()
)
2023-10-08 14:33:51,622 [INFO] core.trainer: Trainable params in the model: 113088
2023-10-08 14:33:51,681 [INFO] core.trainer: load 38400 train image with 64 label.
2023-10-08 14:34:04,477 [INFO] core.trainer: load 9600 val image with 16 label.
2023-10-08 14:34:18,053 [INFO] core.trainer: load 12000 test image with 20 label.
2023-10-08 14:34:31,436 [INFO] core.trainer: SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    initial_lr: 0.01
    lr: 0.01
    maximize: False
    momentum: 0
    nesterov: False
    weight_decay: 0
)
2023-10-08 14:34:31,443 [INFO] core.trainer: ============ Train on the train set ============
2023-10-08 14:34:31,445 [INFO] core.trainer: learning rate: [0.01]
2023-10-08 14:34:49,814 [INFO] core.trainer: Epoch-(0): [100/10000]	Time 0.493 (0.367)	Calc 0.476 (0.347)	Data 0.002 (0.002)	Loss 1.883 (16.395)	Acc@1 24.667 (31.213)
2023-10-08 14:37:32,747 [INFO] core.trainer: Epoch-(0): [1900/10000]	Time 0.035 (0.190)	Calc 0.027 (0.115)	Data 0.002 (0.056)	Loss 1.373 (2.289)	Acc@1 28.667 (33.861)
2023-10-08 14:37:43,197 [INFO] core.trainer: Epoch-(0): [2000/10000]	Time 0.104 (0.191)	Calc 0.071 (0.119)	Data 0.002 (0.053)	Loss 1.558 (2.249)	Acc@1 38.000 (33.956)
2023-10-08 14:37:53,345 [INFO] core.trainer: Epoch-(0): [2100/10000]	Time 0.121 (0.191)	Calc 0.081 (0.122)	Data 0.001 (0.050)	Loss 1.416 (2.212)	Acc@1 36.000 (34.028)
2023-10-08 14:38:02,698 [INFO] core.trainer: Epoch-(0): [2200/10000]	Time 0.246 (0.191)	Calc 0.227 (0.124)	Data 0.005 (0.048)	Loss 1.237 (2.178)	Acc@1 39.333 (34.112)
2023-10-08 14:38:13,172 [INFO] core.trainer: Epoch-(0): [2300/10000]	Time 0.126 (0.192)	Calc 0.091 (0.127)	Data 0.002 (0.046)	Loss 1.533 (2.147)	Acc@1 35.333 (34.110)
2023-10-08 14:38:22,090 [INFO] core.trainer: Epoch-(0): [2400/10000]	Time 0.107 (0.191)	Calc 0.072 (0.126)	Data 0.004 (0.046)	Loss 1.374 (2.120)	Acc@1 50.000 (34.194)
2023-10-08 14:38:31,197 [INFO] core.trainer: Epoch-(0): [2500/10000]	Time 0.049 (0.191)	Calc 0.036 (0.123)	Data 0.001 (0.049)	Loss 1.442 (2.093)	Acc@1 39.333 (34.296)
2023-10-08 14:38:39,322 [INFO] core.trainer: Epoch-(0): [2600/10000]	Time 0.071 (0.190)	Calc 0.041 (0.121)	Data 0.003 (0.050)	Loss 1.393 (2.070)	Acc@1 42.667 (34.308)
2023-10-08 14:38:47,202 [INFO] core.trainer: Epoch-(0): [2700/10000]	Time 0.235 (0.189)	Calc 0.092 (0.118)	Data 0.125 (0.051)	Loss 1.217 (2.047)	Acc@1 39.333 (34.358)
2023-10-08 14:38:55,798 [INFO] core.trainer: Epoch-(0): [2800/10000]	Time 0.043 (0.188)	Calc 0.030 (0.116)	Data 0.002 (0.053)	Loss 1.458 (2.025)	Acc@1 39.333 (34.425)
2023-10-08 14:39:05,053 [INFO] core.trainer: Epoch-(0): [2900/10000]	Time 0.078 (0.188)	Calc 0.059 (0.114)	Data 0.002 (0.054)	Loss 1.416 (2.006)	Acc@1 43.333 (34.471)
2023-10-08 14:39:14,837 [INFO] core.trainer: Epoch-(0): [3000/10000]	Time 0.046 (0.188)	Calc 0.033 (0.113)	Data 0.001 (0.056)	Loss 1.322 (1.988)	Acc@1 44.000 (34.521)
2023-10-08 14:39:24,305 [INFO] core.trainer: Epoch-(0): [3100/10000]	Time 0.062 (0.188)	Calc 0.046 (0.111)	Data 0.002 (0.058)	Loss 1.420 (1.971)	Acc@1 40.000 (34.572)
2023-10-08 14:39:34,111 [INFO] core.trainer: Epoch-(0): [3200/10000]	Time 0.097 (0.188)	Calc 0.079 (0.110)	Data 0.001 (0.059)	Loss 1.264 (1.956)	Acc@1 36.667 (34.624)
2023-10-08 14:39:44,278 [INFO] core.trainer: Epoch-(0): [3300/10000]	Time 0.074 (0.189)	Calc 0.067 (0.109)	Data 0.001 (0.061)	Loss 1.509 (1.941)	Acc@1 34.000 (34.657)
2023-10-08 14:39:54,824 [INFO] core.trainer: Epoch-(0): [3400/10000]	Time 0.525 (0.189)	Calc 0.507 (0.109)	Data 0.003 (0.062)	Loss 1.409 (1.927)	Acc@1 40.000 (34.700)
2023-10-08 14:40:03,704 [INFO] core.trainer: Epoch-(0): [3500/10000]	Time 0.178 (0.189)	Calc 0.073 (0.108)	Data 0.091 (0.062)	Loss 1.224 (1.914)	Acc@1 51.333 (34.753)
2023-10-08 14:40:13,425 [INFO] core.trainer: Epoch-(0): [3600/10000]	Time 0.042 (0.189)	Calc 0.033 (0.107)	Data 0.002 (0.063)	Loss 1.678 (1.901)	Acc@1 26.000 (34.797)
2023-10-08 14:40:23,829 [INFO] core.trainer: Epoch-(0): [3700/10000]	Time 0.402 (0.190)	Calc 0.390 (0.108)	Data 0.002 (0.063)	Loss 1.561 (1.890)	Acc@1 25.333 (34.824)
2023-10-08 14:40:34,328 [INFO] core.trainer: Epoch-(0): [3800/10000]	Time 0.052 (0.190)	Calc 0.044 (0.109)	Data 0.003 (0.062)	Loss 1.629 (1.878)	Acc@1 38.667 (34.886)
2023-10-08 14:40:44,533 [INFO] core.trainer: Epoch-(0): [3900/10000]	Time 0.435 (0.190)	Calc 0.054 (0.109)	Data 0.364 (0.062)	Loss 1.425 (1.868)	Acc@1 36.667 (34.890)
2023-10-08 14:40:52,780 [INFO] core.trainer: Epoch-(0): [4000/10000]	Time 0.300 (0.190)	Calc 0.286 (0.109)	Data 0.001 (0.061)	Loss 1.549 (1.858)	Acc@1 42.667 (34.946)
2023-10-08 14:41:02,434 [INFO] core.trainer: Epoch-(0): [4100/10000]	Time 0.098 (0.190)	Calc 0.069 (0.110)	Data 0.002 (0.061)	Loss 1.334 (1.848)	Acc@1 42.667 (34.985)
2023-10-08 14:41:12,649 [INFO] core.trainer: Epoch-(0): [4200/10000]	Time 0.108 (0.190)	Calc 0.080 (0.109)	Data 0.002 (0.062)	Loss 1.462 (1.839)	Acc@1 40.000 (35.006)
2023-10-08 14:41:22,074 [INFO] core.trainer: Epoch-(0): [4300/10000]	Time 0.520 (0.190)	Calc 0.064 (0.108)	Data 0.434 (0.063)	Loss 1.408 (1.830)	Acc@1 30.000 (35.023)
2023-10-08 14:41:30,744 [INFO] core.trainer: Epoch-(0): [4400/10000]	Time 0.086 (0.190)	Calc 0.067 (0.108)	Data 0.002 (0.063)	Loss 1.572 (1.822)	Acc@1 34.000 (35.065)
2023-10-08 14:41:39,376 [INFO] core.trainer: Epoch-(0): [4500/10000]	Time 0.271 (0.189)	Calc 0.263 (0.109)	Data 0.002 (0.062)	Loss 1.404 (1.813)	Acc@1 31.333 (35.127)
2023-10-08 14:41:47,601 [INFO] core.trainer: Epoch-(0): [4600/10000]	Time 0.239 (0.189)	Calc 0.044 (0.109)	Data 0.183 (0.061)	Loss 1.189 (1.805)	Acc@1 41.333 (35.169)
2023-10-08 14:41:56,120 [INFO] core.trainer: Epoch-(0): [4700/10000]	Time 0.093 (0.188)	Calc 0.079 (0.109)	Data 0.001 (0.060)	Loss 1.511 (1.797)	Acc@1 32.667 (35.196)
2023-10-08 14:42:04,676 [INFO] core.trainer: Epoch-(0): [4800/10000]	Time 0.088 (0.188)	Calc 0.063 (0.108)	Data 0.002 (0.061)	Loss 1.543 (1.790)	Acc@1 31.333 (35.250)
2023-10-08 14:42:13,109 [INFO] core.trainer: Epoch-(0): [4900/10000]	Time 0.103 (0.187)	Calc 0.073 (0.109)	Data 0.005 (0.060)	Loss 1.481 (1.783)	Acc@1 36.667 (35.316)
2023-10-08 14:42:22,010 [INFO] core.trainer: Epoch-(0): [5000/10000]	Time 0.102 (0.187)	Calc 0.080 (0.110)	Data 0.003 (0.058)	Loss 1.290 (1.776)	Acc@1 36.667 (35.344)
2023-10-08 14:42:30,624 [INFO] core.trainer: Epoch-(0): [5100/10000]	Time 0.147 (0.187)	Calc 0.070 (0.110)	Data 0.048 (0.058)	Loss 1.377 (1.769)	Acc@1 35.333 (35.374)
2023-10-08 14:42:39,020 [INFO] core.trainer: Epoch-(0): [5200/10000]	Time 0.095 (0.186)	Calc 0.070 (0.110)	Data 0.002 (0.058)	Loss 1.208 (1.763)	Acc@1 44.667 (35.419)
2023-10-08 14:42:46,881 [INFO] core.trainer: Epoch-(0): [5300/10000]	Time 0.091 (0.186)	Calc 0.065 (0.110)	Data 0.001 (0.057)	Loss 1.357 (1.757)	Acc@1 30.667 (35.461)
2023-10-08 14:42:54,833 [INFO] core.trainer: Epoch-(0): [5400/10000]	Time 0.124 (0.185)	Calc 0.092 (0.110)	Data 0.003 (0.057)	Loss 1.534 (1.751)	Acc@1 32.000 (35.499)
2023-10-08 14:43:03,284 [INFO] core.trainer: Epoch-(0): [5500/10000]	Time 0.089 (0.185)	Calc 0.081 (0.111)	Data 0.002 (0.056)	Loss 1.465 (1.745)	Acc@1 34.000 (35.540)
2023-10-08 14:43:11,978 [INFO] core.trainer: Epoch-(0): [5600/10000]	Time 0.098 (0.185)	Calc 0.078 (0.111)	Data 0.004 (0.055)	Loss 1.454 (1.740)	Acc@1 35.333 (35.595)
2023-10-08 14:43:20,491 [INFO] core.trainer: Epoch-(0): [5700/10000]	Time 0.163 (0.185)	Calc 0.031 (0.111)	Data 0.108 (0.055)	Loss 1.450 (1.735)	Acc@1 30.667 (35.632)
2023-10-08 14:43:30,373 [INFO] core.trainer: Epoch-(0): [5800/10000]	Time 0.060 (0.185)	Calc 0.033 (0.112)	Data 0.002 (0.054)	Loss 1.546 (1.730)	Acc@1 26.667 (35.679)
2023-10-08 14:43:39,556 [INFO] core.trainer: Epoch-(0): [5900/10000]	Time 0.084 (0.185)	Calc 0.075 (0.113)	Data 0.003 (0.053)	Loss 1.543 (1.725)	Acc@1 23.333 (35.731)
2023-10-08 14:43:48,315 [INFO] core.trainer: Epoch-(0): [6000/10000]	Time 0.090 (0.185)	Calc 0.062 (0.112)	Data 0.002 (0.054)	Loss 1.553 (1.720)	Acc@1 35.333 (35.777)
2023-10-08 14:43:57,809 [INFO] core.trainer: Epoch-(0): [6100/10000]	Time 0.084 (0.185)	Calc 0.061 (0.111)	Data 0.002 (0.055)	Loss 1.474 (1.715)	Acc@1 46.000 (35.810)
2023-10-08 14:44:07,357 [INFO] core.trainer: Epoch-(0): [6200/10000]	Time 0.084 (0.185)	Calc 0.067 (0.110)	Data 0.001 (0.056)	Loss 1.448 (1.711)	Acc@1 40.000 (35.865)
2023-10-08 14:44:16,984 [INFO] core.trainer: Epoch-(0): [6300/10000]	Time 0.048 (0.185)	Calc 0.031 (0.110)	Data 0.002 (0.057)	Loss 1.165 (1.706)	Acc@1 42.667 (35.896)
2023-10-08 14:44:26,036 [INFO] core.trainer: Epoch-(0): [6400/10000]	Time 0.125 (0.185)	Calc 0.098 (0.109)	Data 0.001 (0.057)	Loss 1.416 (1.701)	Acc@1 34.000 (35.954)
2023-10-08 14:44:34,554 [INFO] core.trainer: Epoch-(0): [6500/10000]	Time 0.057 (0.185)	Calc 0.041 (0.109)	Data 0.002 (0.057)	Loss 1.562 (1.697)	Acc@1 29.333 (36.010)
2023-10-08 14:44:42,515 [INFO] core.trainer: Epoch-(0): [6600/10000]	Time 0.045 (0.184)	Calc 0.024 (0.109)	Data 0.001 (0.056)	Loss 1.461 (1.692)	Acc@1 46.000 (36.072)
2023-10-08 14:44:50,032 [INFO] core.trainer: Epoch-(0): [6700/10000]	Time 0.060 (0.184)	Calc 0.042 (0.109)	Data 0.002 (0.056)	Loss 1.261 (1.688)	Acc@1 53.333 (36.139)
2023-10-08 14:44:59,785 [INFO] core.trainer: Epoch-(0): [6800/10000]	Time 0.082 (0.184)	Calc 0.062 (0.110)	Data 0.001 (0.055)	Loss 1.484 (1.684)	Acc@1 28.000 (36.213)
2023-10-08 14:45:08,279 [INFO] core.trainer: Epoch-(0): [6900/10000]	Time 0.080 (0.184)	Calc 0.059 (0.110)	Data 0.001 (0.055)	Loss 1.489 (1.680)	Acc@1 37.333 (36.264)
2023-10-08 14:45:17,734 [INFO] core.trainer: Epoch-(0): [7000/10000]	Time 0.049 (0.184)	Calc 0.039 (0.109)	Data 0.002 (0.056)	Loss 1.401 (1.676)	Acc@1 48.667 (36.320)
2023-10-08 14:45:27,662 [INFO] core.trainer: Epoch-(0): [7100/10000]	Time 0.091 (0.184)	Calc 0.067 (0.110)	Data 0.007 (0.055)	Loss 1.549 (1.672)	Acc@1 42.667 (36.375)
2023-10-08 14:45:36,341 [INFO] core.trainer: Epoch-(0): [7200/10000]	Time 0.085 (0.184)	Calc 0.065 (0.110)	Data 0.004 (0.055)	Loss 1.030 (1.669)	Acc@1 50.000 (36.444)
2023-10-08 14:45:44,796 [INFO] core.trainer: Epoch-(0): [7300/10000]	Time 0.088 (0.183)	Calc 0.071 (0.111)	Data 0.001 (0.054)	Loss 1.517 (1.665)	Acc@1 38.667 (36.515)
2023-10-08 14:45:53,976 [INFO] core.trainer: Epoch-(0): [7400/10000]	Time 0.293 (0.183)	Calc 0.282 (0.111)	Data 0.002 (0.054)	Loss 1.446 (1.661)	Acc@1 38.000 (36.588)
2023-10-08 14:46:02,389 [INFO] core.trainer: Epoch-(0): [7500/10000]	Time 0.076 (0.183)	Calc 0.063 (0.111)	Data 0.001 (0.053)	Loss 1.538 (1.657)	Acc@1 34.000 (36.665)
2023-10-08 14:46:12,424 [INFO] core.trainer: Epoch-(0): [7600/10000]	Time 0.541 (0.183)	Calc 0.521 (0.112)	Data 0.002 (0.053)	Loss 1.419 (1.653)	Acc@1 38.667 (36.744)
2023-10-08 14:46:20,942 [INFO] core.trainer: Epoch-(0): [7700/10000]	Time 0.410 (0.183)	Calc 0.077 (0.112)	Data 0.314 (0.052)	Loss 1.499 (1.650)	Acc@1 30.667 (36.803)
2023-10-08 14:46:30,554 [INFO] core.trainer: Epoch-(0): [7800/10000]	Time 0.561 (0.183)	Calc 0.544 (0.113)	Data 0.001 (0.052)	Loss 1.315 (1.647)	Acc@1 43.333 (36.876)
2023-10-08 14:46:39,658 [INFO] core.trainer: Epoch-(0): [7900/10000]	Time 0.094 (0.183)	Calc 0.072 (0.113)	Data 0.003 (0.052)	Loss 1.503 (1.643)	Acc@1 38.000 (36.938)
2023-10-08 14:46:48,833 [INFO] core.trainer: Epoch-(0): [8000/10000]	Time 0.119 (0.183)	Calc 0.106 (0.113)	Data 0.004 (0.052)	Loss 1.454 (1.640)	Acc@1 35.333 (37.015)
2023-10-08 14:46:58,399 [INFO] core.trainer: Epoch-(0): [8100/10000]	Time 0.125 (0.183)	Calc 0.097 (0.114)	Data 0.002 (0.051)	Loss 1.520 (1.636)	Acc@1 38.667 (37.096)
2023-10-08 14:47:06,488 [INFO] core.trainer: Epoch-(0): [8200/10000]	Time 0.458 (0.183)	Calc 0.114 (0.113)	Data 0.324 (0.051)	Loss 1.434 (1.633)	Acc@1 34.667 (37.158)
2023-10-08 14:47:15,471 [INFO] core.trainer: Epoch-(0): [8300/10000]	Time 0.076 (0.183)	Calc 0.056 (0.114)	Data 0.002 (0.051)	Loss 1.223 (1.630)	Acc@1 62.667 (37.215)
2023-10-08 14:47:23,627 [INFO] core.trainer: Epoch-(0): [8400/10000]	Time 0.211 (0.183)	Calc 0.057 (0.114)	Data 0.139 (0.051)	Loss 1.828 (1.626)	Acc@1 32.000 (37.306)
2023-10-08 14:47:33,782 [INFO] core.trainer: Epoch-(0): [8500/10000]	Time 0.119 (0.183)	Calc 0.093 (0.114)	Data 0.001 (0.050)	Loss 1.372 (1.624)	Acc@1 44.667 (37.364)
2023-10-08 14:47:44,135 [INFO] core.trainer: Epoch-(0): [8600/10000]	Time 0.406 (0.183)	Calc 0.377 (0.115)	Data 0.002 (0.050)	Loss 1.360 (1.621)	Acc@1 42.667 (37.421)
2023-10-08 14:47:54,240 [INFO] core.trainer: Epoch-(0): [8700/10000]	Time 0.102 (0.184)	Calc 0.082 (0.116)	Data 0.003 (0.049)	Loss 1.088 (1.618)	Acc@1 46.667 (37.481)
2023-10-08 14:48:02,542 [INFO] core.trainer: Epoch-(0): [8800/10000]	Time 0.091 (0.183)	Calc 0.068 (0.116)	Data 0.001 (0.049)	Loss 1.428 (1.615)	Acc@1 37.333 (37.536)
2023-10-08 14:48:11,976 [INFO] core.trainer: Epoch-(0): [8900/10000]	Time 0.075 (0.183)	Calc 0.064 (0.116)	Data 0.004 (0.049)	Loss 1.471 (1.612)	Acc@1 48.000 (37.605)
2023-10-08 14:48:21,519 [INFO] core.trainer: Epoch-(0): [9000/10000]	Time 0.185 (0.183)	Calc 0.044 (0.115)	Data 0.131 (0.050)	Loss 1.409 (1.609)	Acc@1 47.333 (37.676)
